# HSK 2.0 level 6 word list (words exclusive to this level).
# One entry per line: simplified<TAB>traditional.
# Source: github.com/drkameleon/complete-hsk-vocabulary (MIT), wordlists/exclusive/old/6.json
淘气	淘氣
淘汰	淘汰
讨价还价	討價還價
特定	特定
特色	特色
特长	特長
提拔	提拔
提炼	提煉
提示	提示
提议	提議
题材	題材
体谅	體諒
体面	體面
体系	體系
天才	天才
天伦之乐	天倫之樂
天然气	天然氣
天生	天生
天堂	天堂
天文	天文
田径	田徑
舔	舔
挑拨	挑撥
挑剔	挑剔
挑衅	挑釁
条款	條款
条理	條理
条约	條約
跳跃	跳躍
亭子	亭子
停顿	停頓
停泊	停泊
停滞	停滯
挺拔	挺拔
通货	通貨
通俗	通俗
通用	通用
同胞	同胞
同志	同志
铜矿	銅礦
童话	童話
统筹兼顾	統籌兼顧
统计	統計
统统	統統
投机	投機
投降	投降
投票	投票
投掷	投擲
秃	禿
突破	突破
图案	圖案
徒弟	徒弟
途径	途徑
土壤	土壤
涂抹	塗抹
团结	團結
团体	團體
团圆	團圓
推测	推測
推翻	推翻
推理	推理
推论	推論
推销	推銷
吞咽	吞嚥
托运	托運
拖延	拖延
脱离	脫離
妥当	妥當
妥善	妥善
妥协	妥協
椭圆	橢圓
唾沫	唾沫
挖掘	挖掘
娃娃	娃娃
瓦解	瓦解
哇	哇
歪曲	歪曲
外表	外表
外界	外界
外向	外向
外行	外行
丸	丸
完备	完備
完毕	完畢
玩弄	玩弄
玩意儿	玩意兒
顽固	頑固
顽强	頑強
挽回	挽回
挽救	挽救
惋惜	惋惜
万分	萬分
网络	網絡
往常	往常
往事	往事
妄想	妄想
危机	危機
威风	威風
威力	威力
威望	威望
威信	威信
微不足道	微不足道
微观	微觀
违背	違背
唯独	唯獨
维持	維持
维生素	維生素
维修	維修
伪造	偽造
委员	委員
卫星	衛星
为难	為難
为期	為期
为首	為首
未免	未免
位于	位於
畏惧	畏懼
胃口	胃口
慰问	慰問
温带	溫帶
温和	溫和
文凭	文憑
文物	文物
文献	文獻
文雅	文雅
文艺	文藝
问世	問世
窝	窩
乌黑	烏黑
污蔑	污蔑
诬陷	誣陷
无比	無比
无偿	無償
无耻	無恥
无从	無從
无动于衷	無動於衷
无非	無非
无精打采	無精打采
无可奉告	無可奉告
无可奈何	無可奈何
无赖	無賴
无理取闹	無理取鬧
无能为力	無能為力
无穷无尽	無窮無盡
无微不至	無微不至
无忧无虑	無憂無慮
无知	無知
武侠	武俠
武装	武裝
侮辱	侮辱
舞蹈	舞蹈
勿	勿
物美价廉	物美價廉
物资	物資
误差	誤差
误解	誤解
务必	務必
务实	務實
夕阳	夕陽
吸取	吸取
昔日	昔日
牺牲	犧牲
溪	溪
熄灭	熄滅
膝盖	膝蓋
习俗	習俗
袭击	襲擊
媳妇	媳婦
喜闻乐见	喜聞樂見
喜悦	喜悅
系列	系列
细胞	細胞
细菌	細菌
细致	細緻
峡谷	峽谷
狭隘	狹隘
狭窄	狹窄
霞	霞
下属	下屬
夏令营	夏令營
先进	先進
先前	先前
纤维	纖維
掀起	掀起
鲜明	鮮明
闲话	閒話
弦	弦
贤惠	賢惠
衔接	銜接
嫌	嫌
嫌疑	嫌疑
显著	顯著
现场	現場
现成	現成
现状	現狀
线索	線索
宪法	憲法
陷害	陷害
陷入	陷入
馅儿	餡兒
乡镇	鄉鎮
相差	相差
相等	相等
相辅相成	相輔相成
相应	相應
镶嵌	鑲嵌
响亮	響亮
响应	響應
想方设法	想方設法
向导	嚮導
向来	向來
向往	嚮往
巷	巷
消除	消除
消毒	消毒
消防	消防
消耗	消耗
消极	消極
销毁	銷毀
小心翼翼	小心翼翼
肖像	肖像
效益	效益
协会	協會
协商	協商
协议	協議
协助	協助
携带	攜帶
写作	寫作
泄露	泄露
泄气	洩氣
屑	屑
谢绝	謝絕
心得	心得
心灵	心靈
心态	心態
心疼	心疼
心血	心血
心眼儿	心眼兒
辛勤	辛勤
欣慰	欣慰
欣欣向荣	欣欣向榮
新陈代谢	新陳代謝
新郎	新郎
新娘	新娘
新颖	新穎
薪水	薪水
信赖	信賴
信念	信念
信仰	信仰
信誉	信譽
腥	腥
刑事	刑事
行列	行列
行政	行政
形态	形態
兴高采烈	興高采烈
兴隆	興隆
兴旺	興旺
兴致勃勃	興致勃勃
幸好	幸好
性感	性感
性命	性命
性能	性能
性情	性情
凶恶	兇惡
凶手	兇手
胸怀	胸懷
胸膛	胸膛
雄厚	雄厚
休养	休養
修复	修復
修建	修建
修理	修理
羞耻	羞恥
绣	綉
嗅觉	嗅覺
须知	須知
虚假	虛假
虚荣	虛榮
虚伪	虛偽
需求	需求
许可	許可
序言	序言
酗酒	酗酒
宣誓	宣誓
宣扬	宣揚
悬挂	懸掛
悬念	懸念
悬崖峭壁	懸崖峭壁
旋律	旋律
旋转	旋轉
选拔	選拔
选手	選手
削弱	削弱
学历	學歷
学说	學說
学位	學位
雪上加霜	雪上加霜
血压	血壓
熏陶	薰陶
寻觅	尋覓
巡逻	巡邏
循环	循環
循序渐进	循序漸進
压迫	壓迫
压岁钱	壓歲錢
压缩	壓縮
压抑	壓抑
压榨	壓榨
压制	壓制
押金	押金
亚军	亞軍
烟花	煙花
淹没	淹沒
延期	延期
延伸	延伸
延续	延續
严寒	嚴寒
严禁	嚴禁
严峻	嚴峻
严厉	嚴厲
严密	嚴密
言论	言論
岩石	岩石
沿海	沿海
炎热	炎熱
掩盖	掩蓋
掩护	掩護
掩饰	掩飾
眼光	眼光
眼色	眼色
眼神	眼神
眼下	眼下
演变	演變
演讲	演講
演习	演習
演绎	演繹
演奏	演奏
厌恶	厭惡
验收	驗收
验证	驗證
氧气	氧氣
样品	樣品
谣言	謠言
摇摆	搖擺
摇滚	搖滾
摇晃	搖晃
遥控	遙控
遥远	遙遠
咬牙切齿	咬牙切齒
要不然	要不然
要点	要點
要命	要命
要素	要素
耀眼	耀眼
野蛮	野蠻
野心	野心
一度	一度
一帆风顺	一帆風順
一贯	一貫
一举两得	一舉兩得
一流	一流
一律	一律
一目了然	一目了然
一如既往	一如既往
一丝不苟	一絲不苟
一向	一向
一再	一再
衣裳	衣裳
依次	依次
依旧	依舊
依据	依據
依靠	依靠
依赖	依賴
依托	依託
仪器	儀器
仪式	儀式
遗产	遺產
遗传	遺傳
遗留	遺留
遗失	遺失
疑惑	疑惑
以便	以便
以免	以免
以往	以往
以至	以至
以致	以致
亦	亦
异常	異常
抑制	抑制
意料	意料
意识	意識
意图	意圖
意味着	意味著
意向	意向
意志	意志
毅力	毅力
毅然	毅然
翼	翼
阴谋	陰謀
音响	音響
引导	引導
引擎	引擎
引用	引用
饮食	飲食
隐蔽	隱蔽
隐患	隱患
隐瞒	隱瞞
隐私	隱私
隐约	隱約
印刷	印刷
应酬	應酬
应邀	應邀
英明	英明
英勇	英勇
婴儿	嬰兒
迎面	迎面
盈利	盈利
荧屏	熒屏
拥护	擁護
拥有	擁有
庸俗	庸俗
永恒	永恆
勇于	勇於
涌现	湧現
踊跃	踴躍
用功	用功
用户	用戶
优胜劣汰	優勝劣汰
优先	優先
优异	優異
优越	優越
忧郁	憂鬱
犹如	猶如
油腻	油膩
油漆	油漆
有条不紊	有條不紊
幼稚	幼稚
诱惑	誘惑
渔民	漁民
愚蠢	愚蠢
愚昧	愚昧
舆论	輿論
与日俱增	與日俱增
予以	予以
羽绒服	羽絨服
预料	預料
预期	預期
预赛	預賽
预算	預算
预先	預先
预言	預言
预兆	預兆
欲望	慾望
寓言	寓言
愈	愈
冤枉	冤枉
元首	元首
元素	元素
元宵节	元宵節
园林	園林
原告	原告
原理	原理
原始	原始
原先	原先
圆满	圓滿
源泉	源泉
约束	約束
岳父	岳父
孕育	孕育
运算	運算
运行	運行
酝酿	醞釀
熨	熨
蕴藏	蘊藏
杂技	雜技
杂交	雜交
砸	砸
咋	咋
灾难	災難
栽培	栽培
宰	宰
再接再厉	再接再厲
在乎	在乎
在意	在意
攒	攢
暂且	暫且
赞叹	讚嘆
赞同	讚同
赞扬	讚揚
赞助	贊助
遭受	遭受
遭殃	遭殃
遭遇	遭遇
糟蹋	糟蹋
造反	造反
造型	造型
噪音	噪音
责怪	責怪
贼	賊
增添	增添
赠送	贈送
扎	扎
扎实	扎實
渣	渣
眨	眨
诈骗	詐騙
摘要	摘要
债券	債券
沾光	沾光
瞻仰	瞻仰
斩钉截铁	斬釘截鐵
展示	展示
展望	展望
展现	展現
崭新	嶄新
占据	佔據
占领	佔領
占有	佔有
战斗	戰鬥
战略	戰略
战术	戰術
战役	戰役
章程	章程
长辈	長輩
帐篷	帳篷
障碍	障礙
招收	招收
招投标	招投標
沼泽	沼澤
照料	照料
照样	照樣
照耀	照耀
照应	照應
遮挡	遮擋
折	折
折磨	折磨
折腾	折騰
着迷	著迷
着手	著手
着想	著想
着重	著重
著作	著作
侦探	偵探
珍贵	珍貴
珍稀	珍稀
珍珠	珍珠
真相	真相
真挚	真摯
斟酌	斟酌
阵地	陣地
阵容	陣容
振奋	振奮
振兴	振興
镇定	鎮定
镇静	鎮靜
镇压	鎮壓
震惊	震驚
争端	爭端
争夺	爭奪
争气	爭氣
争先恐后	爭先恐後
争议	爭議
征服	征服
征收	徵收
挣扎	掙扎
蒸发	蒸發
整顿	整頓
正当	正當
正负	正負
正规	正規
正经	正經
正气	正氣
正义	正義
正月	正月
证实	證實
证书	證書
郑重	鄭重
政权	政權
症状	症狀
支撑	支撐
支出	支出
支流	支流
支配	支配
支援	支援
支柱	支柱
枝	枝
知觉	知覺
知足常乐	知足常樂
脂肪	脂肪
直播	直播
值班	值班
职能	職能
职位	職位
职务	職務
殖民地	殖民地
指标	指標
指定	指定
指甲	指甲
指令	指令
指南针	指南針
指示	指示
指望	指望
指责	指責
志气	志氣
制裁	制裁
制订	制訂
制服	制服
制约	制約
制止	制止
治安	治安
治理	治理
致辞	致辭
致力于	致力於
致使	致使
智力	智力
智能	智能
智商	智商
滞留	滯留
中断	中斷
中立	中立
中央	中央
忠诚	忠誠
忠实	忠實
终点	終點
终究	終究
终年	終年
终身	終身
终止	終止
衷心	衷心
肿瘤	腫瘤
种子	種子
种族	種族
众所周知	眾所周知
重叠	重疊
重心	重心
重阳节	重陽節
州	州
舟	舟
周边	周邊
周密	周密
周年	週年
周期	週期
周折	周折
周转	周轉
粥	粥
昼夜	晝夜
皱纹	皺紋
株	株
诸位	諸位
逐年	逐年
主办	主辦
主导	主導
主管	主管
主流	主流
主权	主權
主题	主題
拄	拄
住宅	住宅
助理	助理
助手	助手
注射	注射
注视	注視
注释	注釋
注重	注重
驻扎	駐紮
铸造	鑄造
拽	拽
专程	專程
专科	專科
专利	專利
专题	專題
专长	專長
砖瓦	磚瓦
转达	轉達
转让	轉讓
转移	轉移
转折	轉折
庄严	莊嚴
庄重	莊重
装备	裝備
装卸	裝卸
壮观	壯觀
壮丽	壯麗
壮烈	壯烈
追悼	追悼
追究	追究
准则	準則
卓越	卓越
姿态	姿態
资本	資本
资产	資產
资深	資深
资助	資助
滋味	滋味
滋长	滋長
字母	字母
自卑	自卑
自发	自發
自力更生	自力更生
自满	自滿
自主	自主
子弹	子彈
宗旨	宗旨
棕色	棕色
踪迹	蹤跡
总而言之	總而言之
总和	總和
纵横	縱橫
走廊	走廊
走漏	走漏
走私	走私
揍	揍
租赁	租賃
足以	足以
阻碍	阻礙
阻拦	阻攔
阻挠	阻撓
组	組
祖父	祖父
钻石	鑽石
钻研	鑽研
嘴唇	嘴唇
尊严	尊嚴
遵循	遵循
琢磨	琢磨
左右	左右
作弊	作弊
作废	作廢
作风	作風
作息	作息
座右铭	座右銘
做东	做東
做主	做主
